Date,Hours,NO2 > NL,NL > NO2,NO1 > NO2,NO2 > NO1,NO1 > SE3,SE3 > NO1,NO4 > SE2,SE2 > NO4,SE2 > NO3,NO3 > SE2,NO2 > DK1,DK1 > NO2,NO3 > NO4,NO4 > NO3,NO4 > SE1,SE1 > NO4,NO1 > NO3,NO3 > NO1,NO1 > NO5,NO5 > NO1,NO5 > NO2,NO2 > NO5,NO3 > NO5,NO5 > NO3,NO2 > DE,DE > NO2
07-04-2021,19 - 20,723,0,0,800,"661,2",0,0,0,"177,5",0,1441,0,0,"924,7",0,0,0,0,0,2500,0,200,0,0,206,0
07-04-2021,20 - 21,723,0,0,800,"564,4",0,0,0,"242,9",0,1441,0,0,"926,6",0,"15,9",0,0,0,2500,0,200,0,0,206,0
07-04-2021,21 - 22,723,0,0,800,"491,1",0,0,0,"346,1",0,"1427,2",0,0,"902,9",0,"98,8",0,0,0,"2426,8",0,200,0,0,206,0
07-04-2021,22 - 23,723,0,0,800,"170,4",0,0,0,"380,4",0,"1061,7",0,0,"845,7",0,"154,7",0,0,0,"1989,7",0,200,0,0,216,0
07-04-2021,23 - 00,723,0,0,800,0,750,0,0,"402,6",0,"461,7",0,0,"783,5",0,"199,1",0,0,0,"988,3",0,200,0,0,0,0
08-04-2021,00 - 01,723,0,0,800,0,750,150,0,"11,5",0,0,0,0,1000,"48,7",0,0,0,0,"712,1",0,200,0,0,0,0
08-04-2021,01 - 02,723,0,0,800,0,750,150,0,0,0,0,0,0,"927,5","151,7",0,0,0,0,"643,3",0,200,0,0,0,0
08-04-2021,02 - 03,723,0,0,800,0,750,150,0,0,10,0,"1,6",0,"886,9",195,0,0,0,0,"640,9",0,200,0,0,0,0
08-04-2021,03 - 04,723,0,0,800,0,661,150,0,0,"22,8",0,0,0,"877,6","197,9",0,0,0,0,762,0,200,0,0,0,0
08-04-2021,04 - 05,723,0,0,800,0,736,150,0,0,"28,3",241,0,0,"876,9","183,6",0,0,0,0,"763,1",0,200,0,0,0,0
08-04-2021,05 - 06,723,0,0,800,0,"344,3",150,0,0,0,841,0,0,"928,5","134,6",0,0,0,0,"1264,5",0,200,0,0,0,0
08-04-2021,06 - 07,723,0,0,800,"760,7",0,150,0,0,0,1441,0,0,"981,7","43,2",0,0,0,0,2500,0,200,0,0,0,0
08-04-2021,07 - 08,723,0,0,800,"340,5",0,150,0,0,"99,3",1404,0,0,"885,2",90,0,0,0,0,2500,0,200,0,0,0,0
08-04-2021,08 - 09,723,0,0,800,"187,9",0,150,0,0,"169,7",1404,0,0,"867,8","81,7",0,0,0,0,2500,0,200,0,100,0,0
08-04-2021,09 - 10,723,0,0,800,"245,7",0,150,0,0,"230,1",1404,0,0,"848,2","118,3",0,0,0,0,2500,0,200,0,100,0,0
08-04-2021,10 - 11,723,0,0,800,"389,1",0,150,0,0,"259,7",1404,0,0,"827,6","138,3",0,0,0,0,2500,0,200,0,37,0,0
08-04-2021,11 - 12,723,0,0,800,318,0,150,0,0,"281,4",1404,0,0,"824,9","151,9",0,0,0,0,2500,0,200,0,0,0,0
08-04-2021,12 - 13,723,0,0,800,"442,6",0,150,0,0,315,1404,0,0,"829,2","169,8",0,0,0,0,2500,0,200,0,0,0,0
08-04-2021,13 - 14,723,0,0,800,"137,3",0,150,0,0,"275,7",1404,0,0,"829,9","164,7",0,0,0,0,"2121,1",0,200,0,0,0,0
08-04-2021,14 - 15,"646,4",0,0,800,0,"673,2",150,0,0,"208,7","1109,9",0,0,"849,9","143,2",0,0,0,0,"1272,6",0,200,0,0,0,0
08-04-2021,15 - 16,723,0,0,800,0,750,150,0,0,"171,5","509,9",0,0,863,"134,8",0,0,0,0,"1217,4",0,200,0,0,0,0
08-04-2021,16 - 17,723,0,0,800,0,750,150,0,0,97,"246,3",0,0,"871,6","133,2",0,0,0,0,"1240,4",0,200,0,0,0,0
08-04-2021,17 - 18,723,0,0,800,0,750,150,0,0,"173,5","846,3",0,0,"840,5","159,4",0,0,0,0,"1238,9",0,200,0,0,0,0
08-04-2021,18 - 19,723,0,0,800,0,"668,7",150,0,0,"178,9",1404,0,0,"794,3","156,7",0,0,0,0,"1314,5",0,200,0,0,0,0
08-04-2021,19 - 20,723,0,0,800,0,"476,6",150,0,0,"148,4",1200,0,0,"709,6",122,0,0,0,0,"1510,6",0,200,0,0,0,0
08-04-2021,20 - 21,723,0,0,1400,0,"426,2",150,0,0,"57,2",600,0,0,"588,1","55,4",0,0,0,0,"1012,7",0,200,0,0,0,0
08-04-2021,21 - 22,723,0,0,"1588,2",0,750,"94,4",0,0,0,0,0,0,"615,8",0,0,0,0,0,"478,6",0,0,0,0,0,0
08-04-2021,22 - 23,"631,5",0,0,"1471,2",0,750,0,0,250,0,0,495,0,"446,3",0,"99,2",0,0,0,"404,4",0,0,0,0,0,0
08-04-2021,23 - 00,"12,5",0,0,"1463,8",0,750,0,250,500,0,0,495,0,"385,5",0,"445,6",0,0,0,"240,3",0,0,0,0,0,0
09-04-2021,00 - 01,104,0,0,"1247,3",0,750,0,250,500,0,0,495,0,"450,1",0,600,0,0,0,"244,8",0,0,0,0,0,0
09-04-2021,01 - 02,723,0,0,"905,7",0,750,0,250,500,0,0,495,0,"502,1",0,600,0,0,0,"449,9",0,0,0,0,0,0
09-04-2021,02 - 03,"661,8",0,0,"957,1",0,750,0,250,500,0,0,495,0,"643,4",0,600,0,0,0,"377,2",0,0,0,0,0,0
09-04-2021,03 - 04,"616,6",0,0,"997,6",0,750,0,250,500,0,0,495,0,"796,7",0,600,0,0,0,"368,7",0,0,0,0,0,0
09-04-2021,04 - 05,723,0,0,"982,3",0,750,0,250,500,0,0,495,0,"880,3",0,600,0,0,0,"479,9",0,0,0,0,0,0
09-04-2021,05 - 06,723,0,0,"1110,4",0,750,0,250,500,0,0,495,0,"939,7",0,600,0,0,0,"524,3",0,0,0,0,0,0
09-04-2021,06 - 07,723,0,0,"1398,2",0,750,0,250,500,0,0,495,0,1000,0,600,0,0,0,"592,2",0,0,0,0,0,0
09-04-2021,07 - 08,723,0,0,"1851,3",0,750,0,0,"412,8",0,0,495,0,"889,6",0,"108,3",0,0,0,"551,5",0,0,0,0,0,0
09-04-2021,08 - 09,723,0,0,"1901,1",0,750,0,0,"331,7",0,0,"345,5",0,"860,9",0,"78,1",0,0,0,"618,1",0,0,0,0,0,0
09-04-2021,09 - 10,723,0,0,1895,0,750,0,0,"239,2",0,0,495,0,"849,2",0,"45,2",0,0,0,"551,6",0,0,0,0,0,0
09-04-2021,10 - 11,723,0,0,"1822,9",0,750,0,0,"183,2",0,0,495,0,"792,5",0,"13,2",0,0,0,"522,6",0,0,0,0,0,0
09-04-2021,11 - 12,723,0,0,"1751,5",0,750,0,0,500,0,0,495,0,"535,8",0,"301,7",0,0,0,"467,5",0,0,0,0,0,0
09-04-2021,12 - 13,723,0,0,"1651,4",0,750,0,"149,1",500,0,0,495,0,"507,3",0,502,0,0,0,"497,3",0,0,0,0,0,0
09-04-2021,13 - 14,723,0,0,"1557,9",0,750,0,250,500,0,0,495,0,"503,2",0,"461,5",0,0,0,"479,1",0,0,0,0,0,0
09-04-2021,14 - 15,723,0,0,"1510,5",0,750,0,250,500,0,0,495,0,"514,3",0,600,0,0,0,"432,4",0,0,0,0,0,0
09-04-2021,15 - 16,723,0,0,"1513,4",0,750,0,250,500,0,0,495,0,"479,6",0,600,0,0,0,"362,5",0,0,0,0,0,0
09-04-2021,16 - 17,723,0,0,"1494,9",0,750,0,250,700,0,0,495,0,379,0,600,0,0,0,"398,9",0,0,0,0,0,0
09-04-2021,17 - 18,723,0,0,"1451,2",0,750,0,250,700,0,0,495,0,"265,5",0,"283,3",0,0,0,"435,3",0,0,0,0,0,0
09-04-2021,18 - 19,723,0,0,"1506,6",0,750,0,0,"490,7",0,0,495,0,"446,9",0,"288,7",0,0,0,"402,7",0,0,0,0,0,0
09-04-2021,19 - 20,723,0,0,"1294,6",0,750,0,0,"334,4",0,0,"35,8",0,"545,7",0,"159,8",0,0,0,"610,5",0,0,0,0,0,0
09-04-2021,20 - 21,723,0,0,"1195,3",0,750,0,0,434,0,"289,9",0,0,"538,9",0,"197,2",0,0,0,742,0,0,0,0,0,0
09-04-2021,21 - 22,723,0,0,"1169,3",0,750,0,0,"634,6",0,"540,8",0,0,"392,6",0,"359,9",0,0,0,"714,2",0,0,0,0,0,0
09-04-2021,22 - 23,723,0,0,"1032,3",0,750,0,250,700,0,"558,8",0,0,"423,9",0,"480,6",0,0,0,"747,1",0,0,0,0,0,0
09-04-2021,23 - 00,723,0,0,917,0,750,0,250,700,0,"495,5",0,0,"424,5",0,600,0,0,0,"731,5",0,0,0,0,0,0
10-04-2021,00 - 01,723,0,0,"917,8",0,750,0,250,700,0,"36,8",0,0,"285,8",0,600,0,0,0,"751,1",0,0,0,0,309,0
10-04-2021,01 - 02,723,0,0,790,0,750,0,250,700,0,0,0,0,"252,9",0,600,0,0,0,"777,8",0,0,0,0,618,0
10-04-2021,02 - 03,723,0,0,"706,6",0,750,0,250,700,0,0,0,0,"230,7",0,600,0,0,0,"832,1",0,0,0,0,927,0
10-04-2021,03 - 04,723,0,0,"639,1",0,750,0,"232,2",700,0,"62,6",0,0,"170,6",0,600,0,0,0,"906,2",0,0,0,0,1052,0
10-04-2021,04 - 05,723,0,0,"577,2",0,750,0,"84,1",700,0,"274,7",0,0,"99,5",0,600,0,0,0,"1010,5",0,0,0,0,1062,0
10-04-2021,05 - 06,723,0,0,"498,2",0,750,0,"200,7",700,0,612,0,0,"119,8",0,600,0,0,0,"1136,6",0,0,0,0,1145,0
10-04-2021,06 - 07,723,0,0,"73,2",0,750,0,"178,3",700,0,1054,0,0,"117,2",0,600,0,0,0,"1666,2",0,0,0,0,1269,0
10-04-2021,07 - 08,723,0,0,0,0,750,0,"92,4",700,0,1441,0,0,"125,1",0,600,0,0,0,"1856,1","254,3",0,0,0,1341,0
10-04-2021,08 - 09,723,0,95,0,0,750,0,0,450,0,1441,0,0,"248,1",0,"520,3",0,0,0,"2055,3",300,0,0,0,1403,0
10-04-2021,09 - 10,723,0,"106,4",0,0,750,0,0,"346,6",0,1441,0,0,"357,4",0,"401,5",0,0,0,"2170,6",300,0,0,0,1444,0
10-04-2021,10 - 11,723,0,"97,6",0,0,750,0,0,"314,3",0,1441,0,0,"422,2",0,"266,8",0,0,0,"2140,3",300,0,0,0,1444,0
10-04-2021,11 - 12,723,0,"61,5",0,0,750,0,0,"412,8",0,1441,0,0,"372,4",0,"319,9",0,0,0,"2016,9",300,0,0,0,1444,0
10-04-2021,12 - 13,723,0,"20,5",0,0,750,0,0,"529,2",0,1441,0,0,"375,6",0,"411,7",0,0,0,"1843,8",300,0,0,0,1444,0
10-04-2021,13 - 14,723,0,0,0,0,750,0,0,"680,5",0,1441,0,0,"305,5",0,488,0,0,0,"1746,4",278,0,0,0,1444,0
10-04-2021,14 - 15,723,0,0,0,0,750,0,"239,1",700,0,1441,0,0,422,0,"493,3",0,0,0,"1658,5","260,7",0,0,0,1444,0
10-04-2021,15 - 16,723,0,0,0,0,750,0,250,700,0,1441,0,0,"455,8",0,"460,4",0,0,0,1590,"286,3",0,0,0,1444,0
10-04-2021,16 - 17,723,0,"14,1",0,0,750,0,"183,5",700,0,1441,0,0,"429,2",0,342,0,0,0,"1601,3",300,0,0,0,1444,0
10-04-2021,17 - 18,723,0,"60,2",0,0,750,0,0,510,0,1441,0,0,"525,7",0,"185,5",0,0,0,1674,300,0,0,0,1444,0
10-04-2021,18 - 19,723,0,"147,6",0,0,750,0,0,"244,4",0,1441,0,0,"740,1",0,0,0,0,0,"1845,1",300,0,0,0,1444,0
10-04-2021,19 - 20,723,0,"216,5",0,0,750,0,0,"322,9",0,1441,0,0,"723,1",0,"88,4",0,0,0,1986,300,0,0,0,1444,0
10-04-2021,20 - 21,723,0,"178,8",0,0,750,0,0,"498,8",0,1441,0,0,"634,1",0,"285,4",0,0,0,"2029,6",300,0,0,0,1382,0
10-04-2021,21 - 22,723,0,"28,5",0,0,750,0,0,"477,8",0,1441,0,0,"671,3",0,"320,9",0,0,0,"1889,3",300,0,0,0,1217,0
10-04-2021,22 - 23,723,0,0,0,0,750,0,0,"632,4",0,1441,0,0,"580,9",0,"505,1",0,0,0,1787,"253,2",0,0,0,1135,0
10-04-2021,23 - 00,"627,9",0,0,0,0,750,0,"57,1",700,0,1441,0,0,"600,2",0,600,0,0,0,"1714,3","23,2",0,0,0,1021,0
11-04-2021,00 - 01,"534,7",0,0,0,0,750,0,0,272,0,1441,0,0,1000,0,"71,7",0,0,0,"1669,2","54,4",0,0,0,773,0
11-04-2021,01 - 02,723,0,0,0,0,750,0,0,"234,4",0,1441,0,0,1000,0,"39,7",0,0,0,"1628,1","56,8",0,0,0,608,0
11-04-2021,02 - 03,"530,6",0,0,"196,7",0,750,0,0,"211,6",0,1441,0,0,1000,0,"3,4",0,0,0,"1414,7",0,0,0,0,"394,6",0
11-04-2021,03 - 04,723,0,0,"104,5",0,750,"49,6",0,"191,1",0,1441,0,0,1000,0,0,0,0,0,"1523,3",0,0,0,0,381,0
11-04-2021,04 - 05,723,0,0,"192,4",0,750,"63,8",0,174,0,1441,0,0,1000,0,0,0,0,0,"1472,9",0,0,0,0,278,0
11-04-2021,05 - 06,104,0,0,530,0,750,0,0,"204,5",0,1441,0,0,1000,0,"32,1",0,0,0,"1188,9",0,0,0,0,171,0
11-04-2021,06 - 07,723,0,0,"397,9",0,750,0,0,"224,7",0,1194,0,0,1000,0,"172,4",0,0,0,"1409,5",0,0,0,0,227,0
11-04-2021,07 - 08,"692,9",0,0,"614,6",0,750,0,0,"220,4",0,"1067,7",0,0,1000,0,"154,4",0,0,0,"1194,6",0,0,0,0,0,0
11-04-2021,08 - 09,723,0,0,349,0,750,0,0,"217,2",0,1194,0,0,1000,0,"44,9",0,0,0,"1503,1",0,0,0,0,227,0
11-04-2021,09 - 10,723,0,0,"329,1",0,750,"19,3",0,"263,1",0,1194,0,0,1000,0,0,0,0,0,"1567,7",0,0,0,0,227,0
11-04-2021,10 - 11,723,0,0,"304,7",0,750,"43,9",0,"245,9",0,1194,0,0,1000,0,0,0,0,0,"1591,4",0,0,0,0,227,0
11-04-2021,11 - 12,723,0,0,"278,2",0,750,"74,2",0,"232,3",0,1194,0,0,1000,0,0,0,0,0,"1566,7",0,0,0,0,216,0
11-04-2021,12 - 13,723,0,0,"224,6",0,750,"92,2",0,"222,1",0,1194,0,0,1000,0,0,0,0,0,"1597,3",0,0,0,0,216,0
11-04-2021,13 - 14,723,0,0,"199,1",0,750,"70,5",0,"231,9",0,1194,0,0,1000,0,0,0,0,0,"1565,9",0,0,0,0,216,0
11-04-2021,14 - 15,104,0,0,"592,3",0,750,"41,9",0,"244,9",0,1194,0,0,1000,0,0,0,0,0,"1158,8",0,0,0,0,"158,8",0
11-04-2021,15 - 16,0,0,0,"716,6",0,750,"93,4",0,"244,1",0,1194,0,0,1000,0,0,0,0,0,"1060,6",0,0,0,0,"68,5",0
11-04-2021,16 - 17,"109,1",0,0,"582,3",0,750,"133,9",0,"172,6",0,1194,0,0,1000,0,0,0,0,0,"1228,2",0,0,0,0,227,0
11-04-2021,17 - 18,723,0,0,"162,9",0,750,150,0,"89,8",0,1194,0,0,1000,"297,7",0,0,0,0,1626,0,0,0,0,371,0
11-04-2021,18 - 19,723,0,0,0,0,750,150,0,"89,1",0,1441,0,0,1000,"265,2",0,0,0,0,"1843,9",92,0,0,0,505,0
11-04-2021,19 - 20,723,0,0,0,0,750,150,0,46,0,1441,0,0,1000,"196,7",0,0,0,0,"1887,4","100,9",0,0,0,536,0
11-04-2021,20 - 21,723,0,0,0,0,750,150,0,"101,5",0,1441,0,0,1000,"169,2",0,0,0,0,1961,"2,8",0,0,0,423,0
11-04-2021,21 - 22,723,0,0,"38,6",0,750,150,0,"116,1",0,1441,0,0,1000,"157,9",0,0,0,0,"1904,4",0,0,0,0,371,0
11-04-2021,22 - 23,723,0,0,"46,9",0,750,150,0,"145,4",0,1441,0,0,1000,"173,7",0,0,0,0,"1784,6",0,0,0,0,392,0
11-04-2021,23 - 00,723,0,0,"122,4",0,750,0,0,"325,8",0,1441,0,0,1000,0,"65,7",0,0,0,"1601,1",0,0,0,0,381,0
12-04-2021,00 - 01,723,0,0,485,0,750,0,0,532,0,841,0,0,864,0,185,0,0,0,"1123,9",0,0,0,0,690,0
12-04-2021,01 - 02,723,0,0,584,0,750,0,0,"531,4",0,"277,5",0,0,832,0,"210,7",0,0,0,"894,4",0,0,0,0,722,0
12-04-2021,02 - 03,723,0,0,"576,6",0,750,0,0,"564,6",0,"168,3",0,0,"773,1",0,"244,1",0,0,0,"838,8",0,0,0,0,722,0
12-04-2021,03 - 04,723,0,0,"594,8",0,750,0,0,"572,5",0,109,0,0,"730,7",0,"172,9",0,0,0,"811,2",0,0,0,0,670,0
12-04-2021,04 - 05,723,0,0,"606,2",0,750,0,0,"564,5",0,"143,4",0,0,"704,7",0,"84,5",0,0,0,"843,2",0,0,0,0,639,0
12-04-2021,05 - 06,723,0,0,"678,8",0,750,"90,4",0,"71,6",0,"146,5",0,0,1000,0,0,0,0,0,"933,2",0,0,0,0,691,0
12-04-2021,06 - 07,723,0,0,"710,8",0,"101,8",150,0,0,"94,2","746,5",0,0,"894,4","191,1",0,0,0,0,"1608,2",0,0,0,0,722,0
12-04-2021,07 - 08,723,0,0,"1052,7","924,6",0,150,0,0,"9,9","1346,5",0,0,"937,7","5,6",0,0,0,0,"2521,9",0,0,0,0,722,0
12-04-2021,08 - 09,723,0,0,"1248,9","955,1",0,"37,9",0,"11,4",0,1441,0,0,1000,0,0,0,0,0,"2620,9",0,0,0,0,722,0
12-04-2021,09 - 10,723,0,0,"1484,8","1147,8",0,"2,3",0,"163,3",0,"1333,1",0,0,1000,0,0,0,0,0,"2632,8",0,0,0,0,722,0
12-04-2021,10 - 11,"380,9",0,0,"1709,3",1184,0,"4,7",0,"91,6",0,"1118,4",0,0,1000,0,0,0,0,0,"2443,3",0,0,0,0,722,0
12-04-2021,11 - 12,"325,4",0,0,"1785,9","1134,4",0,0,0,"83,2",0,600,0,0,"950,8",0,0,0,0,0,"2387,6",0,0,0,0,722,0
12-04-2021,12 - 13,"210,7",0,0,"2003,6","1033,7",0,0,0,27,0,0,0,0,"957,8",0,0,0,0,0,"2073,2",0,0,0,0,722,0
12-04-2021,13 - 14,0,"140,9",0,"1915,7","263,8",0,0,0,"128,4",0,0,0,0,"878,9",0,"5,1",0,0,0,"1525,6",0,0,0,0,722,0
12-04-2021,14 - 15,0,0,0,"1531,4",0,500,0,0,"119,9",0,0,"156,7",0,853,0,"18,5",0,0,0,"1131,6",0,0,0,0,681,0
12-04-2021,15 - 16,0,0,0,"1480,8",0,500,0,0,"65,5",0,0,"87,3",0,"829,9",0,"12,7",0,0,0,"1144,4",0,0,0,0,701,0
12-04-2021,16 - 17,0,0,0,"1866,1","30,1",0,0,0,"51,5",0,0,0,0,"815,2",0,"35,3",0,0,0,"1270,8",0,0,0,0,639,0
12-04-2021,17 - 18,"513,5",0,0,"1953,5",915,0,0,0,25,0,"48,6",0,0,"785,7",0,"64,9",0,0,0,"2041,6",0,0,0,0,722,0
12-04-2021,18 - 19,723,0,0,"1684,9","1003,8",0,"53,3",0,0,0,"511,6",0,0,"839,4",0,0,0,0,0,2368,0,0,0,0,722,0
12-04-2021,19 - 20,723,0,0,"1510,6","953,3",0,"13,6",0,0,0,"1111,6",0,0,"865,7",0,0,0,0,0,"2515,5",0,0,0,0,722,0
12-04-2021,20 - 21,723,0,0,"905,8","150,5",0,0,0,0,0,"1240,1",0,0,"937,1",0,"64,7",0,0,0,2342,0,0,0,0,722,0
12-04-2021,21 - 22,723,0,0,"889,2",0,"110,6",0,0,0,0,"1228,3",0,0,918,0,"60,6",0,0,0,"2005,6",0,0,0,0,722,0
12-04-2021,22 - 23,723,0,0,"689,3",0,500,0,0,0,0,"628,3",0,0,"848,9",0,"36,6",0,0,0,"1774,3",0,0,0,0,722,0
12-04-2021,23 - 00,723,0,0,"1044,3",0,500,0,0,0,0,"28,3",0,0,"772,2",0,"94,6",0,0,0,"1216,7",0,0,0,0,681,0
13-04-2021,00 - 01,723,0,0,"1044,5",0,500,0,0,0,0,"104,3",0,0,"934,7",0,"154,9",0,0,0,"1051,8",0,0,0,0,381,0
13-04-2021,01 - 02,723,0,0,978,0,500,0,0,0,0,0,0,0,"878,9",0,"145,1",0,0,0,"978,3",0,0,0,0,227,0
13-04-2021,02 - 03,723,0,0,"991,1",0,500,0,0,0,0,0,"63,6",0,"855,6",0,"150,2",0,0,0,"924,1",0,0,0,0,227,0
13-04-2021,03 - 04,723,0,0,"995,3",0,500,0,0,0,0,0,"75,8",0,"853,7",0,"3,4",0,0,0,"896,9",0,0,0,0,227,0
13-04-2021,04 - 05,723,0,0,"1011,5",0,500,"42,6",0,0,0,0,"34,3",0,"838,6",0,0,0,0,0,"920,7",0,0,0,0,227,0
13-04-2021,05 - 06,723,0,0,903,0,500,"104,6",0,0,0,"565,7",0,0,770,0,0,0,0,0,1189,0,0,0,0,227,0
13-04-2021,06 - 07,723,0,0,"1280,3","642,3",0,0,0,"11,8",0,"1165,7",0,0,"982,2",0,"245,9",0,0,0,"2248,9",0,0,0,0,227,0
13-04-2021,07 - 08,723,0,0,"1970,4",1185,0,0,0,171,0,1441,0,0,1000,0,"206,9",0,0,0,"2369,3",0,0,0,0,227,0
13-04-2021,08 - 09,723,0,0,"2097,6",1190,0,0,0,"43,6",0,1441,0,0,1000,0,"201,6",0,0,0,"2374,9",0,0,0,0,216,0
13-04-2021,09 - 10,723,0,0,"2012,9",1190,0,0,0,0,0,1441,0,0,"968,4",0,"145,6",0,0,0,"2326,8",0,0,0,0,216,0
13-04-2021,10 - 11,"219,8",0,0,"1994,8",1190,0,0,0,0,0,1375,0,0,914,0,"37,8",0,0,0,"2234,4",0,0,0,0,0,0
13-04-2021,11 - 12,"338,5",0,0,"2065,4",1190,0,87,0,0,0,"1034,7",0,0,"839,7",0,0,0,0,0,"2116,1",0,0,0,0,216,0
13-04-2021,12 - 13,0,0,0,"2433,1",1190,0,150,0,0,"63,3","434,7",0,0,"836,3",0,0,0,0,0,"1747,5",0,0,0,0,216,0
13-04-2021,13 - 14,0,0,0,"2485,8","1023,1",0,150,0,0,"37,2","485,7",0,0,"850,1",0,0,0,0,0,"1534,5",0,0,0,0,216,0
13-04-2021,14 - 15,0,0,0,"2426,7","567,5",0,150,0,0,"11,6","53,2",0,0,"870,3","1,3",0,0,0,0,"1081,3",0,0,0,0,216,0
13-04-2021,15 - 16,"294,4",0,0,"2442,4","719,7",0,"45,4",0,0,0,"47,7",0,0,"941,6",0,0,0,0,0,"1165,3",0,0,0,0,216,0
13-04-2021,16 - 17,723,0,0,"1964,1","698,1",0,"52,2",0,0,0,"586,3",0,0,"949,1",0,0,0,0,0,"1634,2",0,0,0,0,216,0
13-04-2021,17 - 18,723,0,0,"1946,8","978,3",0,"30,7",0,0,0,"1186,3",0,0,"965,1",0,0,0,0,0,"1933,1",0,0,0,0,216,0
13-04-2021,18 - 19,723,0,0,"1784,2","1097,6",0,"57,9",0,0,0,1441,0,0,"939,6",0,0,0,0,0,"2249,6",0,0,0,0,227,0
13-04-2021,19 - 20,723,0,0,1911,1190,0,31,0,"29,5",0,1441,0,0,1000,0,0,0,0,0,"2308,9",0,0,0,0,381,0
13-04-2021,20 - 21,723,0,0,"1826,6","1044,9",0,0,0,"85,4",0,1441,0,0,"972,1",0,44,0,0,0,"2309,9",0,0,0,0,536,0
13-04-2021,21 - 22,723,0,0,"1396,1",565,0,0,0,"146,7",0,1441,0,0,"996,1",0,"41,1",0,0,0,"2230,1",0,0,0,0,650,0
13-04-2021,22 - 23,723,0,0,"845,1",0,"17,4",0,0,"236,6",0,1441,0,0,1000,0,"52,8",0,0,0,"2096,3",0,0,0,0,670,0
13-04-2021,23 - 00,723,0,0,"667,5",0,500,0,0,"239,6",0,"1080,3",0,0,1000,0,"53,7",0,0,0,"1613,1",0,0,0,0,701,0
14-04-2021,00 - 01,723,0,0,"634,8",0,500,150,0,0,"41,7","938,4",0,0,"973,7","73,9",0,0,0,0,"1467,7",0,0,0,0,588,0
14-04-2021,01 - 02,723,0,0,"534,6",0,500,150,0,0,"94,7","1067,4",0,0,"989,6","82,4",0,0,0,0,"1494,7",0,0,0,0,619,0
14-04-2021,02 - 03,723,0,0,"404,9",0,500,150,0,0,"121,1","1160,6",0,0,"995,7","85,4",0,0,0,0,"1553,8",0,0,0,0,681,0
14-04-2021,03 - 04,723,0,0,"321,1",0,500,150,0,0,"149,8","1388,3",0,0,1000,"127,6",0,0,0,0,"1660,8",0,0,0,0,722,0
14-04-2021,04 - 05,723,0,0,"278,1",0,500,150,0,0,"105,8",1441,0,0,1000,"89,5",0,0,0,0,"1786,5",0,0,0,0,701,0
14-04-2021,05 - 06,723,0,0,"776,4","37,6",0,150,0,"8,4",0,1441,0,0,1000,"64,9",0,0,0,0,"1971,6",0,0,0,0,722,0
14-04-2021,06 - 07,"548,8",0,0,2000,"1014,9",0,"60,7",0,"316,1",0,1441,0,0,1000,0,0,0,0,0,2000,"217,6",0,0,0,722,0
14-04-2021,07 - 08,"611,6",0,0,2000,"807,4",0,"149,1",0,400,0,1441,0,0,1000,0,0,0,0,0,2000,300,0,0,0,722,0
14-04-2021,08 - 09,"430,7",0,0,2000,"670,9",0,150,0,400,0,1441,0,0,1000,"51,7",0,0,0,0,2000,300,0,0,0,722,0
14-04-2021,09 - 10,"585,7",0,0,2000,"784,9",0,150,0,400,0,1441,0,0,1000,117,0,0,0,0,2000,300,0,0,0,722,0
14-04-2021,10 - 11,"16,4",0,0,2000,"940,9",0,150,0,400,0,1441,0,0,1000,"93,4",0,0,0,0,2000,300,0,0,0,722,0
14-04-2021,11 - 12,"422,9",0,0,2000,"960,2",0,150,0,400,0,1441,0,0,1000,"111,7",0,0,0,0,2000,300,0,0,0,722,0
14-04-2021,12 - 13,"560,1",0,0,2000,1116,0,150,0,"360,6",0,1441,0,0,1000,"140,6",0,0,0,0,2000,300,0,0,0,722,0
14-04-2021,13 - 14,"296,2",0,0,2000,"1123,6",0,150,0,"278,3",0,1441,0,0,1000,"132,9",0,0,0,0,2000,"225,8",0,0,0,722,0
14-04-2021,14 - 15,489,0,0,"1212,4",348,0,150,0,"220,4",0,1441,0,0,1000,"144,4",0,0,0,0,2000,"156,9",0,0,0,722,0
14-04-2021,15 - 16,723,0,0,"1207,2","390,8",0,150,0,"121,6",0,1441,0,0,1000,"131,6",0,0,0,0,2000,300,0,0,0,722,0
14-04-2021,16 - 17,"272,6",0,0,"1967,9",1165,0,150,0,"88,4",0,1441,0,0,1000,"100,6",0,0,0,0,2000,300,0,0,0,722,0
14-04-2021,17 - 18,723,0,0,"1952,3",1165,0,150,0,"34,6",0,1441,0,0,1000,"117,4",0,0,0,0,2000,300,0,0,0,722,0
14-04-2021,18 - 19,723,0,0,"1903,3",1165,0,150,0,0,"31,7",1441,0,0,1000,"78,8",0,0,0,0,2000,300,0,0,0,722,0
14-04-2021,19 - 20,723,0,0,"1977,8",1165,0,150,0,0,"49,8",1441,0,0,1000,"26,5",0,0,0,0,2000,300,0,0,0,722,0
14-04-2021,20 - 21,723,0,0,2000,"1117,3",0,"135,3",0,0,0,1441,0,0,"978,7",0,0,0,0,0,2000,"249,7",0,0,0,722,0
14-04-2021,21 - 22,723,0,0,"1941,3","1029,2",0,"115,5",0,"97,3",0,1441,0,0,1000,0,0,0,0,0,2000,"252,4",0,0,0,722,0
14-04-2021,22 - 23,723,0,0,"1452,5","572,9",0,"82,4",0,"143,5",0,1441,0,0,1000,0,0,0,0,0,2000,112,0,0,0,722,0
